bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
2029013.0,0.0,0.0,23.92,-5.22,1.0084,52.03,0.0,47.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,47.0,0.0,0.0,0.0,0.0
2029018.0,229.5,10.75,116.82,-25.47,1.021,243.17,1.0,229.5,74.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.67,0.0,229.5,0.0,0.0,0.0,0.0
2029019.0,229.5,10.75,116.82,-25.47,1.021,233.61,1.0,229.5,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.67,0.0,229.5,0.0,0.0,0.0,0.0
2029020.0,229.5,10.75,116.82,-25.47,1.021,296.81,1.0,229.5,39.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.67,0.0,229.5,0.0,0.0,0.0,0.0
2029022.0,108.98,0.0,0.0,0.0,1.0407,134.12,1.0,128.9,50.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.9,0.0,0.0,0.0,0.0
2029027.0,196.32,49.27,99.93,-21.79,1.0298,215.65,1.0,196.32,70.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16,0.0,196.32,0.0,0.0,0.0,0.0
2029028.0,196.32,49.27,99.93,-21.79,1.0278,207.36,1.0,196.32,22.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16,0.0,196.32,0.0,0.0,0.0,0.0
2029029.0,196.32,49.27,99.93,-21.79,1.0278,274.03,1.0,196.32,66.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16,0.0,196.32,0.0,0.0,0.0,0.0
2029030.0,196.32,49.27,99.93,-21.79,1.029,198.92,1.0,196.32,37.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16,0.0,196.32,0.0,0.0,0.0,0.0
2029031.0,196.32,49.27,99.93,-21.79,1.0277,218.61,1.0,196.32,61.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16,0.0,196.32,0.0,0.0,0.0,0.0
2029032.0,18.0,9.16,9.16,-2.0,1.0266,18.0,1.0,18.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0
2029033.0,10.07,-1.81,2.67,-1.81,1.0172,18.64,1.0,12.55,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55,0.0,0.0,0.0,0.0
2029033.0,16.0,-2.3,3.41,-2.3,1.0172,17.6,1.0,16.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2029034.0,7.3,-1.05,1.55,-1.05,1.0309,7.35,1.0,7.3,2.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0
2029035.0,10.54,-1.81,2.67,-1.81,1.0296,12.69,1.0,12.55,4.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55,0.0,0.0,0.0,0.0
2029038.0,16.66,-3.23,4.77,-3.23,1.0172,25.37,1.0,22.4,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0
2029038.0,34.09,-6.25,9.24,-6.25,1.0172,60.75,1.0,43.4,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.0,0.0,0.0,0.0
2029042.0,0.0,0.0,110.96,-24.2,1.0232,235.14,0.0,218.0,74.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.06,0.0,218.0,0.0,0.0,0.0,0.0
2029043.0,218.0,110.96,110.96,-24.2,1.0295,302.93,1.0,218.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.06,0.0,218.0,0.0,0.0,0.0,0.0
2029044.0,7.44,3.79,3.79,-0.83,1.04,9.04,1.0,7.44,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,7.44,0.0,0.0,0.0,0.0
2029044.0,0.0,0.0,3.79,-0.83,1.04,9.59,0.0,7.44,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,7.44,0.0,0.0,0.0,0.0
2029044.0,7.44,3.79,3.79,-0.83,1.04,7.44,1.0,7.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,7.44,0.0,0.0,0.0,0.0
2029044.0,7.44,3.79,3.79,-0.83,1.04,9.41,1.0,7.44,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,7.44,0.0,0.0,0.0,0.0
2029044.0,0.0,0.0,3.79,-0.83,1.04,11.16,0.0,7.44,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,7.44,0.0,0.0,0.0,0.0
2029046.0,0.0,0.0,1.99,-1.35,1.0192,11.43,0.0,9.35,4.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0
2029046.0,5.63,-1.35,1.99,-1.35,1.0192,9.35,1.0,9.35,1.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0
2029047.0,22.41,-4.8,7.09,-4.8,1.0397,47.67,1.0,33.3,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0
2029047.0,19.32,-4.8,7.09,-4.8,1.0397,36.64,1.0,33.3,7.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0
2029048.0,0.0,0.0,2.49,-1.68,1.0348,12.17,0.0,11.7,2.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0
2029048.0,0.0,0.0,2.49,-1.68,1.0348,13.81,0.0,11.7,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0
2029051.0,39.25,0.0,0.0,0.0,1.0391,63.66,1.0,55.0,11.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0
2029052.0,0.0,0.0,0.0,0.0,1.0383,26.03,0.0,23.0,3.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2029054.0,16.2,0.0,0.0,0.0,1.04,19.28,1.0,18.5,5.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0
2029056.0,5.17,0.0,0.0,0.0,1.0014,9.0,1.0,9.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
2029057.0,10.43,0.0,0.0,0.0,1.0016,12.0,1.0,12.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2029059.0,49.9,-5.54,25.4,-5.54,1.0182,59.9,1.0,49.9,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,49.9,0.0,0.0,0.0,0.0
2029059.0,49.9,-5.54,25.4,-5.54,1.0182,73.86,1.0,49.9,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,49.9,0.0,0.0,0.0,0.0
2029060.0,44.0,22.4,22.4,-4.88,1.041,48.66,1.0,44.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,0.0,0.0,0.0
2029062.0,23.31,-5.72,8.46,-5.72,1.0197,43.65,1.0,39.7,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,0.0,0.0,0.0,0.0
2029063.0,0.0,0.0,3.51,-2.38,1.0294,18.49,0.0,16.5,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0
2029064.0,21.56,-4.31,6.37,-4.31,1.0258,36.98,1.0,29.9,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0
2029070.0,46.37,13.1,13.1,-8.86,1.0468,77.15,1.0,61.5,28.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0
2029071.0,31.0,6.6,6.6,-4.46,1.0505,35.91,1.0,31.0,4.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
2029073.0,82.75,0.0,0.0,0.0,1.03,159.29,1.0,133.4,23.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.4,0.0,0.0,0.0,0.0
2029075.0,50.0,25.45,25.45,-5.55,1.0425,55.67,1.0,50.0,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0
2029075.0,50.0,25.45,25.45,-5.55,1.0425,68.11,1.0,50.0,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0
2029075.0,50.0,25.45,25.45,-5.55,1.0425,66.95,1.0,50.0,18.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0
2029075.0,50.0,25.45,25.45,-5.55,1.0425,58.82,1.0,50.0,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0
2029076.0,0.0,0.0,5.34,-1.17,1.04,11.87,0.0,10.5,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,10.5,0.0,0.0,0.0,0.0
2029076.0,0.0,0.0,5.34,-1.17,1.04,11.74,0.0,10.5,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,10.5,0.0,0.0,0.0,0.0
2029083.0,409.5,208.44,208.44,-45.45,1.0337,452.28,1.0,409.5,120.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.41,0.0,409.5,0.0,0.0,0.0,0.0
2029084.0,0.0,0.0,208.44,-45.45,1.0149,463.51,0.0,409.5,107.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.41,0.0,409.5,0.0,0.0,0.0,0.0
2030269.0,7.69,0.0,0.0,0.0,1.0107,18.95,1.0,15.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2030269.0,8.84,0.0,0.0,0.0,1.0107,16.0,1.0,15.0,4.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2030272.0,0.0,0.0,0.0,0.0,1.0192,21.47,0.0,21.3,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0
2030272.0,0.0,0.0,0.0,0.0,1.0192,28.59,0.0,21.3,6.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0
2030272.0,14.62,0.0,0.0,0.0,1.0192,28.57,1.0,21.3,3.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0
2030274.0,11.49,0.0,0.0,0.0,0.9911,13.5,1.0,13.5,5.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0
2030277.0,10.0,0.0,0.0,0.0,1.04,10.44,1.0,10.0,1.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2030279.0,0.0,0.0,0.0,0.0,1.0135,17.7,0.0,11.8,1.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0
2030280.0,7.91,0.0,0.0,0.0,1.0139,13.96,1.0,11.8,4.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0
2030281.0,0.0,0.0,9.98,-2.18,1.0153,26.28,0.0,19.6,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2030281.0,0.0,0.0,9.98,-2.18,1.0153,19.63,0.0,19.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2030281.0,19.6,-2.18,9.98,-2.18,1.0153,21.73,1.0,19.6,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2030281.0,0.0,0.0,9.98,-2.18,1.0153,19.6,0.0,19.6,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2030281.0,0.0,0.0,9.98,-2.18,1.0153,24.96,0.0,19.6,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2030281.0,0.0,0.0,9.98,-2.18,1.0153,19.6,0.0,19.6,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,19.6,0.0,0.0,0.0,0.0
2030285.0,0.0,0.0,0.0,0.0,1.0192,17.5,0.0,17.5,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0
2030287.0,6.84,0.0,0.0,0.0,1.0192,8.22,1.0,8.225,1.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225,0.0,0.0,0.0,0.0
2030287.0,8.08,0.0,0.0,0.0,1.0192,10.31,1.0,8.22,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,0.0
2030287.0,7.15,0.0,0.0,0.0,1.0192,8.76,1.0,8.225,3.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225,0.0,0.0,0.0,0.0
2030287.0,8.22,0.0,0.0,0.0,1.0192,8.22,1.0,8.22,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,0.0
2030291.0,9.88,0.0,0.0,0.0,0.9995,17.16,1.0,12.0,5.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2030291.0,8.42,0.0,0.0,0.0,0.9995,12.0,1.0,12.0,3.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2030293.0,26.49,0.0,0.0,0.0,1.04,34.65,1.0,30.0,13.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
2030297.0,0.0,0.0,94.76,-20.66,1.0231,279.26,0.0,186.17,36.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,0.0,186.17,0.0,0.0,0.0,0.0
2030298.0,73.6,34.39,94.76,-20.66,1.0044,186.32,1.0,186.17,39.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,0.0,186.17,0.0,0.0,0.0,0.0
2030299.0,125.0,34.39,94.76,-20.66,1.0019,224.41,1.0,186.17,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,0.0,186.17,0.0,0.0,0.0,0.0
2030300.0,93.25,34.39,47.46,-10.35,1.0097,118.87,1.0,93.25,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.62,0.0,93.25,0.0,0.0,0.0,0.0
2030301.0,93.25,34.39,47.46,-10.35,1.0098,136.49,1.0,93.25,41.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.62,0.0,93.25,0.0,0.0,0.0,0.0
2030306.0,58.74,59.19,112.77,-29.52,1.0321,299.84,1.0,242.0,52.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.68,0.0,242.0,0.0,0.0,0.0,0.0
2030307.0,60.5,0.0,0.0,0.0,1.04,82.26,1.0,60.5,28.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0
2030309.0,9.46,0.0,0.0,0.0,1.0192,16.59,1.0,13.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
2030309.0,13.0,0.0,0.0,0.0,1.0192,16.8,1.0,13.0,1.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
2030310.0,15.0,0.0,0.0,0.0,1.0192,19.3,1.0,15.0,6.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2030310.0,9.55,0.0,0.0,0.0,1.0192,18.6,1.0,15.0,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2030316.0,283.5,73.22,132.11,-34.59,0.9829,392.74,1.0,283.5,114.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.47,0.0,283.5,0.0,0.0,0.0,0.0
2030317.0,124.49,73.22,132.11,-34.59,0.9845,284.95,1.0,283.5,116.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.47,0.0,283.5,0.0,0.0,0.0,0.0
2030319.0,8.34,0.0,0.0,0.0,1.0115,11.8,1.0,10.3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0
2030320.0,0.0,0.0,0.0,0.0,1.0112,10.51,0.0,10.3,3.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0
2030323.0,42.4,-4.71,21.58,-4.71,1.0138,48.25,1.0,42.4,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,42.4,0.0,0.0,0.0,0.0
2030323.0,42.4,-4.71,21.58,-4.71,1.0138,42.4,1.0,42.4,17.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,42.4,0.0,0.0,0.0,0.0
2030323.0,42.4,-4.71,21.58,-4.71,1.0138,58.5,1.0,42.4,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,42.4,0.0,0.0,0.0,0.0
2030326.0,8.01,0.0,0.0,0.0,1.0192,9.68,1.0,9.6,3.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2030326.0,7.09,0.0,0.0,0.0,1.0192,11.57,1.0,9.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2030327.0,5.89,0.0,0.0,0.0,1.0192,9.6,1.0,9.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2030327.0,8.57,0.0,0.0,0.0,1.0192,9.6,1.0,9.6,3.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2030327.0,7.27,0.0,0.0,0.0,1.0192,13.05,1.0,9.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0
2030332.0,0.0,0.0,12.25,-2.67,1.0158,28.67,0.0,24.07,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,24.075,0.0,0.0,0.0,0.0
2030332.0,0.0,0.0,12.25,-2.67,1.0158,24.23,0.0,24.07,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,24.08,0.0,0.0,0.0,0.0
2030332.0,0.0,0.0,12.25,-2.67,1.0158,24.07,0.0,24.07,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,24.075,0.0,0.0,0.0,0.0
2030332.0,24.07,-2.67,12.25,-2.67,1.0158,24.07,1.0,24.07,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,24.075,0.0,0.0,0.0,0.0
2030335.0,17.83,0.0,0.0,0.0,1.0218,22.0,1.0,22.0,3.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2030335.0,11.8,0.0,0.0,0.0,1.0218,16.78,1.0,11.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0
2030336.0,8.86,0.0,0.0,0.0,1.0216,14.75,1.0,11.8,2.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0
2030336.0,0.0,0.0,0.0,0.0,1.0216,15.22,0.0,11.8,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0
2030337.0,8.38,0.0,0.0,0.0,1.0209,14.84,1.0,11.8,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0
2030342.0,27.75,10.23,90.94,-19.83,1.0335,223.07,1.0,178.67,22.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33,0.0,178.667,0.0,0.0,0.0,0.0
2030343.0,178.67,10.23,90.94,-19.83,1.0317,207.17,1.0,178.67,69.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33,0.0,178.67,0.0,0.0,0.0,0.0
2030344.0,64.96,10.23,90.94,-19.83,1.0317,212.53,1.0,178.67,60.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33,0.0,178.67,0.0,0.0,0.0,0.0
2030347.0,294.8,137.38,137.38,-35.97,1.0645,393.78,1.0,294.8,132.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.1,0.0,294.8,0.0,0.0,0.0,0.0
2030349.0,24.07,12.25,12.25,-2.67,1.0447,27.29,1.0,24.07,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,24.075,0.0,0.0,0.0,0.0
2030349.0,24.07,12.25,12.25,-2.67,1.0447,36.1,1.0,24.07,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,24.075,0.0,0.0,0.0,0.0
2030350.0,0.0,0.0,12.25,-2.67,1.0336,24.07,0.0,24.07,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,24.075,0.0,0.0,0.0,0.0
2030350.0,24.07,12.25,12.25,-2.67,1.0336,24.6,1.0,24.07,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,24.075,0.0,0.0,0.0,0.0
2030351.0,30.66,0.0,0.0,0.0,1.04,35.79,1.0,35.0,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
2030352.0,27.74,0.0,0.0,0.0,1.0192,52.5,1.0,35.0,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
2030352.0,0.0,0.0,0.0,0.0,1.0192,48.86,0.0,35.0,16.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
2030352.0,18.82,0.0,0.0,0.0,1.0192,35.0,1.0,35.0,5.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
2030352.0,35.0,0.0,0.0,0.0,1.0192,40.92,1.0,35.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
2030352.0,0.0,0.0,0.0,0.0,1.0192,39.26,0.0,35.0,12.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
2030357.0,0.0,0.0,0.0,0.0,1.033,12.89,0.0,11.75,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0
2030358.0,11.46,0.0,0.0,0.0,1.0331,13.03,1.0,11.75,4.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0
2030363.0,0.0,0.0,0.0,0.0,1.0192,17.33,0.0,17.33,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,0.0,0.0,0.0,0.0
2030364.0,14.2,0.0,0.0,0.0,1.0102,17.33,1.0,17.33,4.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,0.0,0.0,0.0,0.0
2030365.0,9.0,0.0,0.0,0.0,1.0102,21.53,1.0,17.333,3.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3333,0.0,0.0,0.0,0.0
2030368.0,0.0,0.0,0.0,0.0,1.0192,109.43,0.0,75.7,21.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0,0.0
2030372.0,0.0,0.0,124.33,-27.11,1.0202,312.23,0.0,244.27,29.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,0.0,244.267,0.0,0.0,0.0,0.0
2030373.0,0.0,0.0,124.33,-27.11,1.0202,318.59,0.0,244.27,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,0.0,244.27,0.0,0.0,0.0,0.0
2030374.0,244.27,80.41,124.33,-27.11,1.0248,244.27,1.0,244.27,88.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,0.0,244.27,0.0,0.0,0.0,0.0
2030375.0,95.19,80.41,124.33,-27.11,1.0264,317.94,1.0,244.27,88.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,0.0,244.267,0.0,0.0,0.0,0.0
2030376.0,244.27,80.41,124.33,-27.11,1.0217,245.81,1.0,244.27,66.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,0.0,244.267,0.0,0.0,0.0,0.0
2030377.0,81.85,80.41,124.33,-27.11,1.0244,285.52,1.0,244.27,75.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.02,0.0,244.267,0.0,0.0,0.0,0.0
